CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AverageOrderValue,CustomerLifetime,AverageDaysBetweenPurchases,Churn,ChurnProbability,ChurnPrediction,RiskLevel,PurchaseFrequencyPerYear,EstimatedCLV,ValueLevel,RiskValueSegment,RecommendedAction
16861.0,67,1,70.80000000000001,24,2,70.80000000000001,0,0.0,0,0.6376943719185815,1,MEDIUM,1.0,70.80000000000001,Low Value,Automated Campaign,Low-cost automated campaign
16863.0,276,1,164.25,105,9,164.25,0,0.0,0,0.783420718595813,1,HIGH,1.0,164.25,Low Value,Automated Campaign,Low-cost automated campaign
16866.0,50,3,207.73999999999998,60,10,69.24666666666666,20,10.0,1,0.5380473444834017,1,MEDIUM,54.75,3791.254999999999,High Value,Priority Retain,Priority retention offer
16869.0,75,2,387.68,242,56,193.84,9,9.0,0,0.5024164959471668,1,MEDIUM,81.11111111111111,15722.577777777778,High Value,Priority Retain,Priority retention offer
16871.0,120,4,2037.82,861,104,509.455,60,20.0,0,0.3260175356069449,0,LOW,24.333333333333336,12396.738333333335,High Value,VIP Loyal,Loyalty program
16872.0,14,2,464.68000000000006,454,3,232.34000000000003,79,79.0,0,0.5740456725414108,1,MEDIUM,9.240506329113924,2146.9392405063295,High Value,Priority Retain,Priority retention offer
16873.0,36,4,3871.4700000000003,2055,97,967.8675000000001,236,78.0,0,0.18770523809604406,0,LOW,6.186440677966101,5987.654872881356,High Value,VIP Loyal,Loyalty program
16875.0,54,4,1138.2,488,53,284.55,195,65.0,0,0.31129200712235217,0,LOW,7.487179487179487,2130.476923076923,High Value,VIP Loyal,Loyalty program
16877.0,61,2,188.98,104,46,94.49,56,56.0,0,0.516929130731548,1,MEDIUM,13.035714285714285,1231.7446428571427,Low Value,Automated Campaign,Low-cost automated campaign
16880.0,9,6,1093.12,605,92,182.18666666666664,89,17.0,0,0.2021793400756985,0,LOW,24.60674157303371,4483.020224719101,High Value,VIP Loyal,Loyalty program
16882.0,148,2,215.70000000000002,102,15,107.85000000000001,77,77.0,0,0.6620557695230981,1,MEDIUM,9.480519480519481,1022.4740259740262,Low Value,Automated Campaign,Low-cost automated campaign
16883.0,96,2,272.48,103,33,136.24,184,184.0,1,0.5969869272763101,1,MEDIUM,3.9673913043478257,540.5173913043478,Low Value,Automated Campaign,Low-cost automated campaign
16885.0,266,1,177.95,35,27,177.95,0,0.0,0,0.7492202974761073,1,HIGH,1.0,177.95,Low Value,Automated Campaign,Low-cost automated campaign
16889.0,104,3,1578.67,925,112,526.2233333333334,142,71.0,1,0.31761156202722474,0,LOW,7.711267605633803,4057.848943661972,High Value,VIP Loyal,Loyalty program
16891.0,5,3,515.79,178,111,171.92999999999998,275,137.0,0,0.21200039767655568,0,LOW,3.981818181818182,684.5939999999999,Low Value,Normal Marketing,Normal marketing
16892.0,93,1,102.97999999999999,77,20,102.97999999999999,0,0.0,0,0.6243621437973467,1,MEDIUM,1.0,102.97999999999999,Low Value,Automated Campaign,Low-cost automated campaign
16893.0,276,1,145.93,62,44,145.93,0,0.0,1,0.7259058296381456,1,HIGH,1.0,145.93,Low Value,Automated Campaign,Low-cost automated campaign
16897.0,208,2,289.78,73,37,144.89,14,14.0,1,0.6598456818730487,1,MEDIUM,52.14285714285714,7554.97857142857,High Value,Priority Retain,Priority retention offer
16898.0,86,2,313.77,244,99,156.885,191,191.0,0,0.44518217404413585,0,MEDIUM,3.821989528795812,599.6128272251309,Low Value,Automated Campaign,Low-cost automated campaign
16899.0,59,3,510.18,225,58,170.06,210,105.0,0,0.367251411622942,0,LOW,5.214285714285714,886.7414285714286,Low Value,Normal Marketing,Normal marketing
16902.0,25,1,1706.88,629,43,1706.88,0,0.0,1,0.5987070107212055,1,MEDIUM,1.0,1706.88,High Value,Priority Retain,Priority retention offer
16904.0,4,14,2948.55,1602,335,210.6107142857143,272,20.0,0,0.004657097050592614,0,LOW,18.78676470588235,3956.6939338235293,High Value,VIP Loyal,Loyalty program
16905.0,146,3,822.18,260,44,274.06,135,67.0,0,0.5026375244734506,1,MEDIUM,8.11111111111111,2222.931111111111,High Value,Priority Retain,Priority retention offer
16906.0,96,3,392.99,183,33,130.99666666666667,61,30.0,0,0.5118305213114842,1,MEDIUM,17.950819672131146,2351.4975409836065,High Value,Priority Retain,Priority retention offer
16907.0,57,4,658.99,217,74,164.7475,217,72.0,0,0.26897521128983176,0,LOW,6.728110599078341,1108.439400921659,Low Value,Normal Marketing,Normal marketing
16910.0,0,1,111.78,93,52,111.78,0,0.0,0,0.4721958163922772,1,MEDIUM,1.0,111.78,Low Value,Automated Campaign,Low-cost automated campaign
16912.0,43,7,1538.58,585,50,219.79714285714286,188,31.0,0,0.20592012682950622,0,LOW,13.590425531914894,2987.1367021276596,High Value,VIP Loyal,Loyalty program
16913.0,199,1,113.44,82,8,113.44,0,0.0,1,0.7316042622170944,1,HIGH,1.0,113.44,Low Value,Automated Campaign,Low-cost automated campaign
16915.0,36,4,382.39000000000004,59,29,95.59750000000001,156,52.0,0,0.37174801340009667,0,LOW,9.358974358974358,894.6945512820513,Low Value,Normal Marketing,Normal marketing
16916.0,281,1,196.43,102,48,196.43,0,0.0,0,0.7246201890915851,1,HIGH,1.0,196.43,Low Value,Automated Campaign,Low-cost automated campaign
16917.0,186,1,391.52,232,9,391.52,0,0.0,1,0.7321062427694646,1,HIGH,1.0,391.52,Low Value,Automated Campaign,Low-cost automated campaign
16918.0,4,3,822.7,562,78,274.23333333333335,221,110.0,0,0.2794617965457253,0,LOW,4.95475113122172,1358.7579185520362,Low Value,Normal Marketing,Normal marketing
16919.0,65,11,2592.25,1403,141,235.6590909090909,212,21.0,1,0.057292941859768194,0,LOW,18.93867924528302,4463.071933962264,High Value,VIP Loyal,Loyalty program
16923.0,8,14,4763.9400000000005,2158,221,340.2814285714286,263,20.0,0,0.01103211791805259,0,LOW,19.429657794676807,6611.551711026616,High Value,VIP Loyal,Loyalty program
16926.0,280,1,230.25,35,14,230.25,0,0.0,1,0.7809847089292021,1,HIGH,1.0,230.25,Low Value,Automated Campaign,Low-cost automated campaign
16927.0,25,3,543.05,993,5,181.01666666666665,245,122.0,1,0.4333827949771663,0,MEDIUM,4.469387755102041,809.0336734693876,Low Value,Automated Campaign,Low-cost automated campaign
16928.0,3,15,2370.65,1751,66,158.04333333333335,278,19.0,0,0.04349173864540536,0,LOW,19.694244604316548,3112.544064748202,High Value,VIP Loyal,Loyalty program
16929.0,37,2,428.88,326,23,214.44,27,27.0,0,0.5433386480686112,1,MEDIUM,27.037037037037038,5797.822222222222,High Value,Priority Retain,Priority retention offer
16931.0,12,14,2897.33,1967,345,206.95214285714286,266,20.0,0,0.004496740932034257,0,LOW,19.210526315789473,3975.6595864661654,High Value,VIP Loyal,Loyalty program
16933.0,148,1,224.73,127,19,224.73,0,0.0,0,0.677763185225675,1,MEDIUM,1.0,224.73,Low Value,Automated Campaign,Low-cost automated campaign
16938.0,89,3,2386.05,2318,205,795.35,129,64.0,0,0.16205309029055567,0,LOW,8.488372093023257,6751.226744186048,High Value,VIP Loyal,Loyalty program
16940.0,78,2,1868.36,1236,162,934.18,120,120.0,0,0.3132266570150453,0,LOW,6.083333333333334,5682.928333333333,High Value,VIP Loyal,Loyalty program
16942.0,45,7,1439.44,593,115,205.6342857142857,91,15.0,0,0.16658207902057426,0,LOW,28.076923076923077,5773.578021978022,High Value,VIP Loyal,Loyalty program
16943.0,121,3,816.73,145,23,272.24333333333334,106,53.0,1,0.538409004123347,1,MEDIUM,10.330188679245284,2812.3250000000003,High Value,Priority Retain,Priority retention offer
16945.0,8,13,3007.06,1921,102,231.31230769230768,259,21.0,0,0.041789912812138855,0,LOW,18.320463320463322,4237.748648648649,High Value,VIP Loyal,Loyalty program
16947.0,145,1,406.48,312,21,406.48,0,0.0,1,0.6797017810707512,1,MEDIUM,1.0,406.48,Low Value,Automated Campaign,Low-cost automated campaign
16948.0,48,3,435.02,1614,15,145.00666666666666,187,93.0,1,0.4536231714523166,1,MEDIUM,5.855614973262032,849.1032085561496,Low Value,Automated Campaign,Low-cost automated campaign
16949.0,95,4,893.75,386,32,223.4375,130,43.0,0,0.42565213531443485,0,MEDIUM,11.230769230769232,2509.375,High Value,Priority Retain,Priority retention offer
16950.0,33,2,778.41,337,26,389.205,242,242.0,0,0.5700342501656076,1,MEDIUM,3.0165289256198347,1174.0481404958678,Low Value,Automated Campaign,Low-cost automated campaign
16951.0,44,3,1277.75,1318,73,425.9166666666667,169,84.0,1,0.33468765339908607,0,LOW,6.479289940828402,2759.6375739644973,High Value,VIP Loyal,Loyalty program
16952.0,18,2,167.61,92,16,83.805,0,0.0,1,0.5348515324295693,1,MEDIUM,2.0,167.61,Low Value,Automated Campaign,Low-cost automated campaign
16954.0,34,4,1245.3799999999999,744,34,311.34499999999997,235,78.0,0,0.3097970643755368,0,LOW,6.212765957446808,1934.3136170212763,High Value,VIP Loyal,Loyalty program
16955.0,94,4,518.67,266,18,129.6675,188,62.0,1,0.42532028261127747,0,MEDIUM,7.76595744680851,1006.9922872340425,Low Value,Automated Campaign,Low-cost automated campaign
16957.0,148,2,416.64,172,15,208.32,42,42.0,1,0.6591847178450031,1,MEDIUM,17.38095238095238,3620.7999999999997,High Value,Priority Retain,Priority retention offer
16960.0,162,1,201.53,95,45,201.53,0,0.0,0,0.6366633043311977,1,MEDIUM,1.0,201.53,Low Value,Automated Campaign,Low-cost automated campaign
16961.0,25,1,234.17,125,14,234.17,0,0.0,1,0.5843930618181271,1,MEDIUM,1.0,234.17,Low Value,Automated Campaign,Low-cost automated campaign
16963.0,96,1,110.55000000000001,35,7,110.55000000000001,0,0.0,1,0.6537736089489492,1,MEDIUM,1.0,110.55000000000001,Low Value,Automated Campaign,Low-cost automated campaign
16965.0,136,1,201.19,291,26,201.19,0,0.0,1,0.652740722861618,1,MEDIUM,1.0,201.19,Low Value,Automated Campaign,Low-cost automated campaign
16966.0,79,4,1486.56,1320,8,371.64,70,23.0,0,0.49007986694813355,1,MEDIUM,20.857142857142858,7751.348571428572,High Value,Priority Retain,Priority retention offer
16967.0,98,1,319.02,333,21,319.02,0,0.0,1,0.6368347633651286,1,MEDIUM,1.0,319.02,Low Value,Automated Campaign,Low-cost automated campaign
16968.0,17,1,253.31,98,15,253.31,0,0.0,0,0.5762269953747632,1,MEDIUM,1.0,253.31,Low Value,Automated Campaign,Low-cost automated campaign
16969.0,43,2,478.96000000000004,740,32,239.48000000000002,57,57.0,0,0.5331157750071228,1,MEDIUM,12.807017543859649,3067.024561403509,High Value,Priority Retain,Priority retention offer
16976.0,176,1,251.51999999999998,88,2,251.51999999999998,0,0.0,1,0.7313866191058445,1,HIGH,1.0,251.51999999999998,Low Value,Automated Campaign,Low-cost automated campaign
16979.0,57,2,555.65,135,19,277.825,149,149.0,0,0.5903650138550236,1,MEDIUM,4.899328859060403,1361.1560402684563,Low Value,Automated Campaign,Low-cost automated campaign
16980.0,164,2,1028.46,739,71,514.23,36,36.0,1,0.5606765488648752,1,MEDIUM,20.27777777777778,10427.441666666668,High Value,Priority Retain,Priority retention offer
16983.0,6,5,1185.35,731,87,237.07,272,68.0,0,0.1560584164256677,0,LOW,6.709558823529411,1590.6351102941176,High Value,VIP Loyal,Loyalty program
16984.0,39,1,3213.19,1594,262,3213.19,0,0.0,0,0.23850362852039692,0,LOW,1.0,3213.19,High Value,VIP Loyal,Loyalty program
16985.0,67,7,3578.54,1287,50,511.21999999999997,200,33.0,0,0.1889318358565987,0,LOW,12.775,6530.8355,High Value,VIP Loyal,Loyalty program
16987.0,79,3,629.45,103,29,209.8166666666667,35,17.0,0,0.5151580781276407,1,MEDIUM,31.28571428571429,6564.264285714287,High Value,Priority Retain,Priority retention offer
16989.0,7,2,890.7,1086,7,445.35,52,52.0,0,0.5582700890553763,1,MEDIUM,14.038461538461538,6252.028846153847,High Value,Priority Retain,Priority retention offer
16990.0,128,1,179.0,100,1,179.0,0,0.0,1,0.69411523158975,1,MEDIUM,1.0,179.0,Low Value,Automated Campaign,Low-cost automated campaign
16992.0,8,3,972.35,630,57,324.1166666666667,185,92.0,0,0.333487050462505,0,LOW,5.918918918918918,1918.42027027027,High Value,VIP Loyal,Loyalty program
16996.0,30,5,1041.78,390,11,208.356,232,58.0,0,0.3075560542834432,0,LOW,7.8663793103448265,1639.0073275862067,High Value,VIP Loyal,Loyalty program
16997.0,197,3,702.0,360,7,234.0,37,18.0,1,0.6633467978199298,1,MEDIUM,29.594594594594593,6925.135135135135,High Value,Priority Retain,Priority retention offer
16998.0,59,4,295.0,76,1,73.75,154,51.0,1,0.45314994595908026,1,MEDIUM,9.480519480519481,699.1883116883117,Low Value,Automated Campaign,Low-cost automated campaign
17001.0,1,8,2793.49,1566,60,349.18625,267,38.0,0,0.10949657620363502,0,LOW,10.936329588014981,3818.815917602996,High Value,VIP Loyal,Loyalty program
17002.0,125,2,993.52,422,24,496.76,74,74.0,0,0.6320249402537452,1,MEDIUM,9.864864864864865,4900.47027027027,High Value,Priority Retain,Priority retention offer
17004.0,2,1,905.6,554,25,905.6,0,0.0,0,0.5747479281574895,1,MEDIUM,1.0,905.6,Low Value,Automated Campaign,Low-cost automated campaign
17007.0,64,5,575.44,346,33,115.08800000000001,202,50.0,0,0.3149852095795854,0,LOW,9.034653465346535,1039.7801980198021,Low Value,Normal Marketing,Normal marketing
17015.0,94,1,520.55,546,116,520.55,0,0.0,0,0.43826189347862815,0,MEDIUM,1.0,520.55,Low Value,Automated Campaign,Low-cost automated campaign
17017.0,71,14,5431.28,4311,81,387.9485714285714,210,16.0,0,0.05026221659132311,0,LOW,24.333333333333336,9440.081904761906,High Value,VIP Loyal,Loyalty program
17018.0,235,1,405.0,60,6,405.0,0,0.0,0,0.7712551238434486,1,HIGH,1.0,405.0,Low Value,Automated Campaign,Low-cost automated campaign
17019.0,171,3,995.93,658,114,331.97666666666663,106,53.0,0,0.3840283921194798,0,LOW,10.330188679245284,3429.3816037735846,High Value,VIP Loyal,Loyalty program
17024.0,8,2,56.25,45,1,28.125,58,58.0,0,0.5661768980343679,1,MEDIUM,12.586206896551722,353.9870689655172,Low Value,Automated Campaign,Low-cost automated campaign
17025.0,282,2,160.97,139,5,80.485,0,0.0,0,0.7683340986550358,1,HIGH,2.0,160.97,Low Value,Automated Campaign,Low-cost automated campaign
17026.0,94,2,154.82999999999998,97,4,77.41499999999999,184,184.0,1,0.6537367501153905,1,MEDIUM,3.9673913043478257,307.1355978260869,Low Value,Automated Campaign,Low-cost automated campaign
17027.0,88,4,645.23,284,95,161.3075,137,45.0,0,0.2916522293371382,0,LOW,10.656934306569342,1719.043430656934,High Value,VIP Loyal,Loyalty program
17029.0,20,2,716.0,400,1,358.0,126,126.0,1,0.5937471765325084,1,MEDIUM,5.7936507936507935,2074.126984126984,High Value,Priority Retain,Priority retention offer
17031.0,64,1,225.95,125,13,225.95,0,0.0,0,0.6201424645038752,1,MEDIUM,1.0,225.95,Low Value,Automated Campaign,Low-cost automated campaign
17033.0,123,2,608.1,190,12,304.05,145,145.0,0,0.6609107108787777,1,MEDIUM,5.0344827586206895,1530.7344827586207,High Value,Priority Retain,Priority retention offer
17034.0,197,1,141.79999999999998,98,6,141.79999999999998,0,0.0,0,0.7347940479028601,1,HIGH,1.0,141.79999999999998,Low Value,Automated Campaign,Low-cost automated campaign
17035.0,155,2,433.53000000000003,229,27,216.76500000000001,65,65.0,1,0.6442528173952665,1,MEDIUM,11.230769230769232,2434.4376923076925,High Value,Priority Retain,Priority retention offer
17040.0,47,1,449.73,181,15,449.73,0,0.0,1,0.6126713814098577,1,MEDIUM,1.0,449.73,Low Value,Automated Campaign,Low-cost automated campaign
17041.0,18,2,750.89,539,45,375.445,251,251.0,0,0.5154665578654206,1,MEDIUM,2.908366533864542,1091.9316733067728,Low Value,Automated Campaign,Low-cost automated campaign
17042.0,30,4,915.02,888,69,228.755,125,41.0,0,0.2975601368954315,0,LOW,11.680000000000001,2671.8584,High Value,VIP Loyal,Loyalty program
17043.0,87,2,324.96999999999997,357,27,162.48499999999999,87,87.0,0,0.5872767309845119,1,MEDIUM,8.39080459770115,1363.3798850574713,High Value,Priority Retain,Priority retention offer
17045.0,22,3,339.44,106,20,113.14666666666666,134,67.0,1,0.44505615961208383,0,MEDIUM,8.171641791044776,924.5940298507462,Low Value,Automated Campaign,Low-cost automated campaign
17046.0,66,1,642.02,510,22,642.02,0,0.0,1,0.6234814695055819,1,MEDIUM,1.0,642.02,Low Value,Automated Campaign,Low-cost automated campaign
17047.0,114,2,749.4300000000001,352,40,374.71500000000003,0,0.0,0,0.575259283293251,1,MEDIUM,2.0,749.4300000000001,Low Value,Automated Campaign,Low-cost automated campaign
17048.0,27,3,925.35,485,41,308.45,213,106.0,1,0.3717614492874905,0,LOW,5.140845070422535,1585.6936619718308,High Value,VIP Loyal,Loyalty program
17049.0,27,5,2606.65,1083,105,521.33,158,39.0,0,0.17566454086989292,0,LOW,11.550632911392405,6021.691455696203,High Value,VIP Loyal,Loyalty program
17050.0,5,6,3185.64,1595,169,530.9399999999999,203,40.0,1,0.07275801245214925,0,LOW,10.788177339901477,5727.87487684729,High Value,VIP Loyal,Loyalty program
17051.0,103,1,240.89000000000001,179,40,240.89000000000001,0,0.0,1,0.5980366617993256,1,MEDIUM,1.0,240.89000000000001,Low Value,Automated Campaign,Low-cost automated campaign
17053.0,40,1,498.48,122,13,498.48,0,0.0,1,0.6134641260576901,1,MEDIUM,1.0,498.48,Low Value,Automated Campaign,Low-cost automated campaign
17054.0,47,4,1207.32,739,58,301.83,107,35.0,0,0.33908201773286994,0,LOW,13.64485981308411,4118.428037383177,High Value,VIP Loyal,Loyalty program
17058.0,108,2,819.66,455,42,409.83,40,40.0,0,0.5721694723866229,1,MEDIUM,18.25,7479.3975,High Value,Priority Retain,Priority retention offer
17059.0,19,4,2237.1,1279,232,559.275,259,86.0,0,0.0630650510955822,0,LOW,5.637065637065637,3152.6698841698844,High Value,VIP Loyal,Loyalty program
17060.0,175,1,234.24,216,5,234.24,0,0.0,1,0.7244011251910465,1,HIGH,1.0,234.24,Low Value,Automated Campaign,Low-cost automated campaign
17061.0,20,10,4658.83,1408,48,465.883,121,13.0,0,0.1307500715390129,0,LOW,30.165289256198346,14053.495454545453,High Value,VIP Loyal,Loyalty program
17062.0,223,4,533.33,418,52,133.3325,55,18.0,1,0.5445622055191741,1,MEDIUM,26.545454545454547,3539.3718181818185,High Value,Priority Retain,Priority retention offer
17063.0,72,4,671.87,309,35,167.9675,126,42.0,0,0.40370421438494075,0,MEDIUM,11.587301587301587,1946.2900793650792,High Value,Priority Retain,Priority retention offer
17064.0,92,2,457.40000000000003,187,36,228.70000000000002,144,144.0,0,0.582998842549926,1,MEDIUM,5.069444444444445,1159.3819444444446,Low Value,Automated Campaign,Low-cost automated campaign
17068.0,4,16,3539.29,1648,89,221.205625,273,18.0,0,0.029009501981198428,0,LOW,21.39194139194139,4732.017765567765,High Value,VIP Loyal,Loyalty program
17069.0,64,5,1495.79,712,68,299.158,217,54.0,0,0.23532319574558727,0,LOW,8.410138248847927,2515.960138248848,High Value,VIP Loyal,Loyalty program
17070.0,23,1,304.24,131,62,304.24,0,0.0,1,0.48149562102767585,1,MEDIUM,1.0,304.24,Low Value,Automated Campaign,Low-cost automated campaign
17071.0,43,6,1402.42,622,65,233.73666666666668,175,35.0,0,0.21782642262341353,0,LOW,12.514285714285714,2925.0474285714286,High Value,VIP Loyal,Loyalty program
17073.0,18,1,453.79,307,56,453.79,0,0.0,0,0.4977748222375314,1,MEDIUM,1.0,453.79,Low Value,Automated Campaign,Low-cost automated campaign
17075.0,162,3,696.07,241,49,232.02333333333334,64,32.0,0,0.5352669468821877,1,MEDIUM,17.109375,3969.7742187500003,High Value,Priority Retain,Priority retention offer
17076.0,183,2,334.2,112,11,167.1,90,90.0,0,0.7003496427962573,1,HIGH,8.11111111111111,1355.3666666666666,Low Value,Automated Campaign,Low-cost automated campaign
17080.0,179,1,76.32000000000001,72,1,76.32000000000001,0,0.0,0,0.727800989080352,1,HIGH,1.0,76.32000000000001,Low Value,Automated Campaign,Low-cost automated campaign
17082.0,227,1,636.94,316,24,636.94,0,0.0,0,0.7455952604440682,1,HIGH,1.0,636.94,Low Value,Automated Campaign,Low-cost automated campaign
17083.0,18,3,1405.78,772,24,468.5933333333333,194,97.0,1,0.40543004031103236,0,MEDIUM,5.644329896907216,2644.895360824742,High Value,Priority Retain,Priority retention offer
17085.0,32,5,1562.4,785,115,312.48,239,59.0,1,0.14491026252051062,0,LOW,7.635983263598327,2386.0920502092054,High Value,VIP Loyal,Loyalty program
17088.0,92,2,1399.1100000000001,525,72,699.5550000000001,70,70.0,0,0.5033637426769336,1,MEDIUM,10.428571428571429,7295.359285714287,High Value,Priority Retain,Priority retention offer
17090.0,7,4,811.77,361,14,202.9425,256,85.0,0,0.32042828117406835,0,LOW,5.703125,1157.4064453125,Low Value,Normal Marketing,Normal marketing
17091.0,7,7,2692.0,1290,108,384.57142857142856,269,44.0,0,0.08827516081140556,0,LOW,9.498141263940521,3652.7137546468402,High Value,VIP Loyal,Loyalty program
17092.0,35,2,629.32,390,42,314.66,151,151.0,0,0.5211141843384919,1,MEDIUM,4.834437086092715,1521.2039735099338,High Value,Priority Retain,Priority retention offer
17094.0,231,1,302.0,152,14,302.0,0,0.0,1,0.751554002993546,1,HIGH,1.0,302.0,Low Value,Automated Campaign,Low-cost automated campaign
17095.0,208,2,543.96,234,33,271.98,35,35.0,0,0.6728498520758183,1,MEDIUM,20.857142857142858,5672.725714285715,High Value,Priority Retain,Priority retention offer
17096.0,52,2,443.94,178,22,221.97,118,118.0,0,0.5734321859413344,1,MEDIUM,6.186440677966101,1373.2042372881356,High Value,Priority Retain,Priority retention offer
17097.0,9,6,639.53,250,103,106.58833333333332,265,53.0,0,0.1250821791262856,0,LOW,8.264150943396226,880.862075471698,Low Value,Normal Marketing,Normal marketing
17101.0,87,1,230.57999999999998,158,17,230.57999999999998,0,0.0,0,0.6316911726741676,1,MEDIUM,1.0,230.57999999999998,Low Value,Automated Campaign,Low-cost automated campaign
17102.0,171,1,25.5,2,1,25.5,0,0.0,1,0.7199146143580243,1,HIGH,1.0,25.5,Low Value,Automated Campaign,Low-cost automated campaign
17105.0,68,2,665.78,693,80,332.89,147,147.0,1,0.46657206366327475,1,MEDIUM,4.965986394557823,1653.1272108843536,High Value,Priority Retain,Priority retention offer
17107.0,64,3,6332.61,2431,179,2110.87,123,61.0,0,0.17766531351556594,0,LOW,8.902439024390244,18791.89146341463,High Value,VIP Loyal,Loyalty program
17109.0,141,2,464.59000000000003,248,52,232.29500000000002,0,0.0,0,0.5704668899114949,1,MEDIUM,2.0,464.59000000000003,Low Value,Automated Campaign,Low-cost automated campaign
17110.0,74,1,163.29999999999998,50,12,163.29999999999998,0,0.0,1,0.6277705302751999,1,MEDIUM,1.0,163.29999999999998,Low Value,Automated Campaign,Low-cost automated campaign
17114.0,48,6,601.9399999999999,156,66,100.32333333333332,196,39.0,0,0.2186929879257511,0,LOW,11.173469387755102,1120.9596938775508,Low Value,Normal Marketing,Normal marketing
17115.0,92,2,612.82,260,28,306.41,50,50.0,0,0.5876206104879261,1,MEDIUM,14.600000000000001,4473.586000000001,High Value,Priority Retain,Priority retention offer
17117.0,197,1,116.19999999999999,68,9,116.19999999999999,0,0.0,1,0.7285800301483557,1,HIGH,1.0,116.19999999999999,Low Value,Automated Campaign,Low-cost automated campaign
17118.0,227,1,157.02,154,10,157.02,0,0.0,1,0.7495089457486546,1,HIGH,1.0,157.02,Low Value,Automated Campaign,Low-cost automated campaign
17120.0,142,1,307.46,120,18,307.46,0,0.0,1,0.6788518320466059,1,MEDIUM,1.0,307.46,Low Value,Automated Campaign,Low-cost automated campaign
17122.0,28,1,138.32,80,7,138.32,0,0.0,1,0.597026393688431,1,MEDIUM,1.0,138.32,Low Value,Automated Campaign,Low-cost automated campaign
17123.0,71,1,345.29999999999995,246,9,345.29999999999995,0,0.0,1,0.6400365706298274,1,MEDIUM,1.0,345.29999999999995,Low Value,Automated Campaign,Low-cost automated campaign
17124.0,94,1,294.24,129,31,294.24,0,0.0,1,0.6120381611049786,1,MEDIUM,1.0,294.24,Low Value,Automated Campaign,Low-cost automated campaign
17126.0,61,5,989.45,780,187,197.89000000000001,210,52.0,1,0.10037204050182245,0,LOW,8.690476190476192,1719.7583333333337,High Value,VIP Loyal,Loyalty program
17128.0,244,1,157.09,76,14,157.09,0,0.0,1,0.7546717634030337,1,HIGH,1.0,157.09,Low Value,Automated Campaign,Low-cost automated campaign
17133.0,99,3,2478.79,1125,9,826.2633333333333,76,38.0,0,0.5544791516719013,1,MEDIUM,14.407894736842104,11904.715131578947,High Value,Priority Retain,Priority retention offer
17134.0,16,2,413.2,98,21,206.6,157,157.0,1,0.5490477399987608,1,MEDIUM,4.649681528662421,960.6242038216561,Low Value,Automated Campaign,Low-cost automated campaign
17135.0,199,2,500.55,420,19,250.275,82,82.0,0,0.6977088096758599,1,MEDIUM,8.902439024390244,2228.057926829268,High Value,Priority Retain,Priority retention offer
17138.0,185,1,380.5,126,24,380.5,0,0.0,1,0.7044062578709546,1,HIGH,1.0,380.5,Low Value,Automated Campaign,Low-cost automated campaign
17139.0,32,7,6851.82,3200,208,978.8314285714285,166,27.0,0,0.041637842392114544,0,LOW,15.39156626506024,15065.748795180722,High Value,VIP Loyal,Loyalty program
17140.0,156,1,454.12,296,16,454.12,0,0.0,1,0.6999621290922327,1,MEDIUM,1.0,454.12,Low Value,Automated Campaign,Low-cost automated campaign
17142.0,148,1,579.0,81,15,579.0,0,0.0,1,0.7018908002941147,1,HIGH,1.0,579.0,Low Value,Automated Campaign,Low-cost automated campaign
17146.0,15,3,749.78,212,33,249.92666666666665,253,126.0,1,0.3642566488844193,0,LOW,4.328063241106719,1081.6984189723319,Low Value,Normal Marketing,Normal marketing
17147.0,116,2,973.11,517,42,486.555,105,105.0,0,0.5906438752833489,1,MEDIUM,6.9523809523809526,3382.7157142857145,High Value,Priority Retain,Priority retention offer
17152.0,104,3,1689.5,517,9,563.1666666666666,68,34.0,1,0.5655306208196543,1,MEDIUM,16.102941176470587,9068.639705882351,High Value,Priority Retain,Priority retention offer
17155.0,87,1,143.3,154,9,143.3,0,0.0,0,0.6435944207153398,1,MEDIUM,1.0,143.3,Low Value,Automated Campaign,Low-cost automated campaign
17157.0,85,1,161.46,102,8,161.46,0,0.0,0,0.6449798940164729,1,MEDIUM,1.0,161.46,Low Value,Automated Campaign,Low-cost automated campaign
17158.0,142,2,698.55,461,36,349.275,127,127.0,0,0.6260844212500332,1,MEDIUM,5.748031496062992,2007.6437007874013,High Value,Priority Retain,Priority retention offer
17159.0,81,1,528.45,305,30,528.45,0,0.0,0,0.6144900477694611,1,MEDIUM,1.0,528.45,Low Value,Automated Campaign,Low-cost automated campaign
17160.0,18,5,3001.18,2417,85,600.236,132,33.0,0,0.20312623100167362,0,LOW,13.825757575757576,8298.717424242424,High Value,VIP Loyal,Loyalty program
17162.0,40,9,1463.66,865,75,162.6288888888889,174,21.0,0,0.1398931416752013,0,LOW,18.879310344827587,3070.321264367816,High Value,VIP Loyal,Loyalty program
17164.0,61,3,1270.42,802,53,423.47333333333336,121,60.0,0,0.4093370971049835,0,MEDIUM,9.049586776859503,3832.25867768595,High Value,Priority Retain,Priority retention offer
17165.0,193,1,158.68,100,10,158.68,0,0.0,1,0.7256986935329888,1,HIGH,1.0,158.68,Low Value,Automated Campaign,Low-cost automated campaign
17166.0,113,1,127.59,57,10,127.59,0,0.0,0,0.6625620485566889,1,MEDIUM,1.0,127.59,Low Value,Automated Campaign,Low-cost automated campaign
